k_index,t_index,source_x_index,k,t,analytic_re,analytic_im,qtt_re,qtt_im,abs_error
1,60,33,-1.5750000000000002,0.9365079365079365,0.0000000000000000,0.0000000000000000,-0.0000000000000001,-0.0000000000000016,0.0000000000000016
1,61,33,-1.5750000000000002,0.9523809523809523,0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000005,0.0000000000000006
1,62,33,-1.5750000000000002,0.9682539682539681,0.0000000000000000,0.0000000000000000,0.0000000000000002,0.0000000000000005,0.0000000000000006
1,63,33,-1.5750000000000002,0.9841269841269841,0.0000000000000000,0.0000000000000000,-0.0000000000000005,0.0000000000000005,0.0000000000000007
1,64,33,-1.5750000000000002,1.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0000000000000010,0.0000000000000004,0.0000000000000011
2,1,34,-1.5257812500000001,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000012,0.0000000000000012
2,2,34,-1.5257812500000001,0.0158730158730159,0.0000000000000000,0.0000000000000000,0.0000000000000009,0.0000000000000003,0.0000000000000010
2,3,34,-1.5257812500000001,0.0317460317460317,0.0000000000000000,0.0000000000000000,0.0000000000000011,-0.0000000000000005,0.0000000000000012
2,4,34,-1.5257812500000001,0.0476190476190476,0.0000000000000000,0.0000000000000000,0.0000000000000015,-0.0000000000000006,0.0000000000000016
2,5,34,-1.5257812500000001,0.0634920634920635,0.0000000000000000,0.0000000000000000,0.0000000000000002,0.0000000000000019,0.0000000000000019
2,6,34,-1.5257812500000001,0.0793650793650794,0.0000000000000000,0.0000000000000000,-0.0000000000000001,0.0000000000000013,0.0000000000000013
2,7,34,-1.5257812500000001,0.0952380952380952,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,0.0000000000000009,0.0000000000000009
2,8,34,-1.5257812500000001,0.1111111111111111,-0.0000000000000000,0.0000000000000000,-0.0000000000000002,0.0000000000000010,0.0000000000000010
2,9,34,-1.5257812500000001,0.1269841269841270,-0.0000000000000000,0.0000000000000000,-0.0000000000000001,0.0000000000000001,0.0000000000000001
2,10,34,-1.5257812500000001,0.1428571428571428,-0.0000000000000000,0.0000000000000000,-0.0000000000000008,0.0000000000000004,0.0000000000000009
