index,x,cosh_exact,cosh_qtt,factor_b_exact,factor_b_qtt,product_exact,product_raw,product_compressed,abs_error_raw,abs_error_compressed
101,0.7812500000000000,0.6103515625000000,0.6103515624999999,0.9991397603850700,0.9991397603850699,0.6098265139069031,0.6098265139069049,0.6098265139069089,0.0000000000000018,0.0000000000000058
102,0.7890625000000000,0.6226196289062500,0.6226196289062500,0.9993287069823269,0.9993287069823267,0.6222016686966990,0.6222016686967011,0.6222016686967051,0.0000000000000021,0.0000000000000061
103,0.7968750000000000,0.6350097656250000,0.6350097656250000,0.9934213368955197,0.9934213368955196,0.6308322503088981,0.6308322503089002,0.6308322503089043,0.0000000000000021,0.0000000000000062
104,0.8046875000000000,0.6475219726562500,0.6475219726562500,0.9814536875151161,0.9814536875151160,0.6355128278105387,0.6355128278105411,0.6355128278105454,0.0000000000000023,0.0000000000000067
105,0.8125000000000000,0.6601562500000000,0.6601562500000000,0.9634987664311881,0.9634987664311880,0.6360597325268390,0.6360597325268404,0.6360597325268452,0.0000000000000014,0.0000000000000062
106,0.8203125000000000,0.6729125976562500,0.6729125976562499,0.9396661060570453,0.9396661060570451,0.6323131603563796,0.6323131603563814,0.6323131603563863,0.0000000000000018,0.0000000000000067
107,0.8281250000000000,0.6857910156250000,0.6857910156250000,0.9101010954364018,0.9101010954364017,0.6241391545607551,0.6241391545607570,0.6241391545607622,0.0000000000000019,0.0000000000000071
108,0.8359375000000000,0.6987915039062500,0.6987915039062500,0.8749840933103326,0.8749840933103327,0.6114314504583739,0.6114314504583762,0.6114314504583815,0.0000000000000023,0.0000000000000077
109,0.8437500000000000,0.7119140625000000,0.7119140625000000,0.8345293278546717,0.8345293278546716,0.5941131640684137,0.5941131640684154,0.5941131640684199,0.0000000000000017,0.0000000000000061
110,0.8515625000000000,0.7251586914062500,0.7251586914062500,0.7889835897999105,0.7889835897999103,0.5721383075203086,0.5721383075203103,0.5721383075203147,0.0000000000000017,0.0000000000000061
111,0.8593750000000000,0.7385253906250000,0.7385253906249999,0.7386247269061015,0.7386247269061015,0.5454931149636125,0.5454931149636141,0.5454931149636186,0.0000000000000016,0.0000000000000061
112,0.8671875000000000,0.7520141601562500,0.7520141601562500,0.6837599489770912,0.6837599489770912,0.5141971637784877,0.5141971637784893,0.5141971637784939,0.0000000000000017,0.0000000000000062
113,0.8750000000000000,0.7656250000000000,0.7656250000000000,0.6247239537541924,0.6247239537541922,0.4783042770930536,0.4783042770930551,0.4783042770930591,0.0000000000000016,0.0000000000000056
114,0.8828125000000000,0.7793579101562500,0.7793579101562500,0.5618768851221180,0.5618768851221176,0.4379031949538773,0.4379031949538789,0.4379031949538826,0.0000000000000017,0.0000000000000053
115,0.8906250000000000,0.7932128906250000,0.7932128906250000,0.4956021360829594,0.4956021360829592,0.3931180029622888,0.3931180029622901,0.3931180029622939,0.0000000000000013,0.0000000000000051
116,0.8984375000000000,0.8071899414062500,0.8071899414062500,0.4263040099009747,0.4263040099009746,0.3441083087732172,0.3441083087732187,0.3441083087732221,0.0000000000000015,0.0000000000000049
117,0.9062500000000000,0.8212890625000000,0.8212890625000001,0.3544052536861645,0.3544052536861643,0.2910691585449848,0.2910691585449858,0.2910691585449882,0.0000000000000010,0.0000000000000034
118,0.9140625000000000,0.8355102539062500,0.8355102539062500,0.2803444794627942,0.2803444794627940,0.2342306872171747,0.2342306872171757,0.2342306872171777,0.0000000000000011,0.0000000000000031
119,0.9218750000000000,0.8498535156250000,0.8498535156250001,0.2045734884554038,0.2045734884554036,0.1738574983674953,0.1738574983674957,0.1738574983674975,0.0000000000000005,0.0000000000000023
120,0.9296875000000000,0.8643188476562500,0.8643188476562500,0.1275545149152650,0.1275545149152649,0.1102477713449138,0.1102477713449141,0.1102477713449153,0.0000000000000003,0.0000000000000015
121,0.9375000000000000,0.8789062500000000,0.8789062500000001,0.0497574063010786,0.0497574063010785,0.0437320953818074,0.0437320953818078,0.0437320953818083,0.0000000000000004,0.0000000000000009
122,0.9453125000000000,0.8936157226562500,0.8936157226562500,-0.0283432429840298,-0.0283432429840299,-0.0253279675615955,-0.0253279675615952,-0.0253279675615950,0.0000000000000003,0.0000000000000005
123,0.9531250000000000,0.9084472656250000,0.9084472656250001,-0.1062709868138293,-0.1062709868138294,-0.0965415873862937,-0.0965415873862939,-0.0965415873862945,0.0000000000000002,0.0000000000000009
124,0.9609375000000000,0.9234008789062500,0.9234008789062500,-0.1835504338565772,-0.1835504338565772,-0.1694906319467869,-0.1694906319467875,-0.1694906319467885,0.0000000000000006,0.0000000000000016
125,0.9687500000000000,0.9384765625000000,0.9384765625000001,-0.2597101476579314,-0.2597101476579315,-0.2437318866203829,-0.2437318866203837,-0.2437318866203851,0.0000000000000008,0.0000000000000023
126,0.9765625000000000,0.9536743164062500,0.9536743164062501,-0.3342855225974822,-0.3342855225974823,-0.3187995172476599,-0.3187995172476608,-0.3187995172476628,0.0000000000000009,0.0000000000000028
127,0.9843750000000000,0.9689941406250000,0.9689941406250001,-0.4068216181743837,-0.4068216181743838,-0.3942077642905588,-0.3942077642905599,-0.3942077642905629,0.0000000000000012,0.0000000000000042
128,0.9921875000000000,0.9844360351562500,0.9844360351562500,-0.4768759343317749,-0.4768759343317750,-0.4694538540550047,-0.4694538540550064,-0.4694538540550099,0.0000000000000017,0.0000000000000052
