x_index,y_index,x,y,source_u_periodic,source_v,source_exact,periodic_exact,periodic_qtt,periodic_abs_error,antiperiodic_exact,antiperiodic_qtt,antiperiodic_abs_error,open_exact,open_qtt,open_abs_error
10,8,9,7,16,7,1.3527682933847898,1.4352778071854007,1.4352778071854002,0.0000000000000004,1.4352778071854007,1.4352778071854002,0.0000000000000004,1.4352778071854007,1.4352778071854002,0.0000000000000004
10,9,9,8,17,8,1.2851621649969223,1.3242338321830804,1.3242338321830807,0.0000000000000002,1.3242338321830804,1.3242338321830807,0.0000000000000002,1.3242338321830804,1.3242338321830807,0.0000000000000002
10,10,9,9,18,9,1.2080562796510592,1.2023110643937809,1.2023110643937807,0.0000000000000002,1.2023110643937809,1.2023110643937807,0.0000000000000002,1.2023110643937809,1.2023110643937807,0.0000000000000002
10,11,9,10,19,10,1.1233667391861537,1.0761271312010989,1.0761271312010992,0.0000000000000002,1.0761271312010989,1.0761271312010992,0.0000000000000002,1.0761271312010989,1.0761271312010992,0.0000000000000002
10,12,9,11,20,11,1.0332131068581261,0.9517104978486494,0.9517104978486491,0.0000000000000002,0.9517104978486494,0.9517104978486491,0.0000000000000002,0.9517104978486494,0.9517104978486491,0.0000000000000002
10,13,9,12,21,12,0.9398478844628918,0.8340278965978478,0.8340278965978480,0.0000000000000002,0.8340278965978478,0.8340278965978480,0.0000000000000002,0.8340278965978478,0.8340278965978480,0.0000000000000002
10,14,9,13,22,13,0.8455816226763526,0.7266119509297765,0.7266119509297768,0.0000000000000003,0.7266119509297765,0.7266119509297768,0.0000000000000003,0.7266119509297765,0.7266119509297768,0.0000000000000003
10,15,9,14,23,14,0.7527064301643018,0.6313205304377491,0.6313205304377491,0.0000000000000000,0.6313205304377491,0.6313205304377491,0.0000000000000000,0.6313205304377491,0.6313205304377491,0.0000000000000000
10,16,9,15,24,15,0.6634207024866060,0.5482479482756916,0.5482479482756917,0.0000000000000001,0.5482479482756916,0.5482479482756917,0.0000000000000001,0.5482479482756916,0.5482479482756917,0.0000000000000001
10,17,9,16,25,16,0.5797578400220529,0.4757949631227340,0.4757949631227338,0.0000000000000002,0.4757949631227340,0.4757949631227338,0.0000000000000002,0.4757949631227340,0.4757949631227338,0.0000000000000002
10,18,9,17,26,17,0.5035215671108679,0.4108908047635492,0.4108908047635498,0.0000000000000006,0.4108908047635492,0.4108908047635498,0.0000000000000006,0.4108908047635492,0.4108908047635498,0.0000000000000006
10,19,9,18,27,18,0.4362302084216207,0.3493472907355437,0.3493472907355439,0.0000000000000003,0.3493472907355437,0.3493472907355439,0.0000000000000003,0.3493472907355437,0.3493472907355439,0.0000000000000003
10,20,9,19,28,19,0.3790719330674566,0.2863136742418909,0.2863136742418909,0.0000000000000001,0.2863136742418909,0.2863136742418909,0.0000000000000001,0.2863136742418909,0.2863136742418909,0.0000000000000001
10,21,9,20,29,20,0.3328725555121428,0.2167921452784169,0.2167921452784168,0.0000000000000001,0.2167921452784169,0.2167921452784168,0.0000000000000001,0.2167921452784169,0.2167921452784168,0.0000000000000001
10,22,9,21,30,21,0.2980770010166859,0.1361686488997666,0.1361686488997665,0.0000000000000001,0.1361686488997666,0.1361686488997665,0.0000000000000001,0.1361686488997666,0.1361686488997665,0.0000000000000001
10,23,9,22,31,22,0.2747450207658473,0.0407123399068486,0.0407123399068483,0.0000000000000002,0.0407123399068486,0.0407123399068483,0.0000000000000002,0.0407123399068486,0.0407123399068483,0.0000000000000002
10,24,9,23,32,23,0.2625611979402301,-0.0720003219810150,-0.0720003219810148,0.0000000000000002,-0.0720003219810150,-0.0720003219810148,0.0000000000000002,-0.0720003219810150,-0.0720003219810148,0.0000000000000002
10,25,9,24,33,24,0.2608587417285518,-0.2027743492547851,-0.2027743492547849,0.0000000000000002,-0.2027743492547851,-0.2027743492547849,0.0000000000000002,-0.2027743492547851,-0.2027743492547849,0.0000000000000002
10,26,9,25,34,25,0.2686560424748690,-0.3506256655696752,-0.3506256655696746,0.0000000000000006,-0.3506256655696752,-0.3506256655696746,0.0000000000000006,-0.3506256655696752,-0.3506256655696746,0.0000000000000006
10,27,9,26,35,26,0.2847044778978487,-0.5127668700650503,-0.5127668700650501,0.0000000000000002,-0.5127668700650503,-0.5127668700650501,0.0000000000000002,-0.5127668700650503,-0.5127668700650501,0.0000000000000002
10,28,9,27,36,27,0.3075455361061694,-0.6847515062843665,-0.6847515062843654,0.0000000000000011,-0.6847515062843665,-0.6847515062843654,0.0000000000000011,-0.6847515062843665,-0.6847515062843654,0.0000000000000011
10,29,9,28,37,28,0.3355749721894836,-0.8607653337680251,-0.8607653337680252,0.0000000000000001,-0.8607653337680251,-0.8607653337680252,0.0000000000000001,-0.8607653337680251,-0.8607653337680252,0.0000000000000001
10,30,9,29,38,29,0.3671114548102481,-1.0340404008857065,-1.0340404008857063,0.0000000000000002,-1.0340404008857065,-1.0340404008857063,0.0000000000000002,-1.0340404008857065,-1.0340404008857063,0.0000000000000002
10,31,9,30,39,30,0.4004669973676211,-1.1973570936788762,-1.1973570936788760,0.0000000000000002,-1.1973570936788762,-1.1973570936788760,0.0000000000000002,-1.1973570936788762,-1.1973570936788760,0.0000000000000002
10,32,9,31,40,31,0.4340164110675500,-1.3435917027775464,-1.3435917027775457,0.0000000000000007,-1.3435917027775464,-1.3435917027775457,0.0000000000000007,-1.3435917027775464,-1.3435917027775457,0.0000000000000007
10,33,9,32,41,32,0.4662630667034211,-1.4662630667034209,-1.4662630667034211,0.0000000000000002,-1.4662630667034209,-1.4662630667034211,0.0000000000000002,-1.4662630667034209,-1.4662630667034211,0.0000000000000002
10,34,9,33,42,33,0.4958984061137273,-1.5600318587664652,-1.5600318587664648,0.0000000000000004,-1.5600318587664652,-1.5600318587664648,0.0000000000000004,-1.5600318587664652,-1.5600318587664648,0.0000000000000004
10,35,9,34,43,34,0.5218528970941740,-1.6211100862180194,-1.6211100862180194,0.0000000000000000,-1.6211100862180194,-1.6211100862180194,0.0000000000000000,-1.6211100862180194,-1.6211100862180194,0.0000000000000000
10,36,9,35,44,35,0.5433364671646818,-1.6475460204781986,-1.6475460204781978,0.0000000000000009,-1.6475460204781986,-1.6475460204781978,0.0000000000000009,-1.6475460204781986,-1.6475460204781978,0.0000000000000009
10,37,9,36,45,36,0.5598668687751428,-1.6393604180749410,-1.6393604180749408,0.0000000000000002,-1.6393604180749410,-1.6393604180749408,0.0000000000000002,-1.6393604180749410,-1.6393604180749408,0.0000000000000002
10,38,9,37,46,37,0.5712849051216117,-1.5985226078740451,-1.5985226078740449,0.0000000000000002,-1.5985226078740451,-1.5985226078740449,0.0000000000000002,-1.5985226078740451,-1.5985226078740449,0.0000000000000002
10,39,9,38,47,38,0.5777559632985531,-1.5287687170299691,-1.5287687170299689,0.0000000000000002,-1.5287687170299691,-1.5287687170299689,0.0000000000000002,-1.5287687170299691,-1.5287687170299689,0.0000000000000002
10,40,9,39,48,39,0.5797578400220529,-1.4352778071854004,-1.4352778071854002,0.0000000000000002,-1.4352778071854004,-1.4352778071854002,0.0000000000000002,-1.4352778071854004,-1.4352778071854002,0.0000000000000002
10,41,9,40,49,40,0.5780553838103745,-1.3242338321830807,-1.3242338321830807,0.0000000000000000,-1.3242338321830807,-1.3242338321830807,0.0000000000000000,-1.3242338321830807,-1.3242338321830807,0.0000000000000000
10,42,9,41,50,41,0.5736629954874136,-1.2023110643937809,-1.2023110643937807,0.0000000000000002,-1.2023110643937809,-1.2023110643937807,0.0000000000000002,-1.2023110643937809,-1.2023110643937807,0.0000000000000002
10,43,9,42,51,42,0.5677965061665518,-1.0761271312010989,-1.0761271312010992,0.0000000000000002,-1.0761271312010989,-1.0761271312010992,0.0000000000000002,-1.0761271312010989,-1.0761271312010992,0.0000000000000002
10,44,9,43,52,43,0.5618163700321281,-0.9517104978486493,-0.9517104978486491,0.0000000000000001,-0.9517104978486493,-0.9517104978486491,0.0000000000000001,-0.9517104978486493,-0.9517104978486491,0.0000000000000001
10,45,9,44,53,44,0.5571644520978019,-0.8340278965978480,-0.8340278965978480,0.0000000000000000,-0.8340278965978480,-0.8340278965978480,0.0000000000000000,-0.8340278965978480,-0.8340278965978480,0.0000000000000000
10,46,9,45,54,45,0.5552969454218900,-0.7266119509297767,-0.7266119509297768,0.0000000000000001,-0.7266119509297767,-0.7266119509297768,0.0000000000000001,-0.7266119509297767,-0.7266119509297768,0.0000000000000001
10,47,9,46,55,46,0.5576161081481733,-0.6313205304377489,-0.6313205304377491,0.0000000000000001,-0.6313205304377489,-0.6313205304377491,0.0000000000000001,-0.6313205304377489,-0.6313205304377491,0.0000000000000001
10,48,9,47,56,47,0.5654035621570456,-0.5482479482756915,-0.5482479482756917,0.0000000000000002,-0.5482479482756915,-0.5482479482756917,0.0000000000000002,-0.5482479482756915,-0.5482479482756917,0.0000000000000002
10,49,9,48,57,48,0.5797578400220527,-0.4757949631227347,-0.4757949631227338,0.0000000000000008,-0.4757949631227347,-0.4757949631227338,0.0000000000000008,-0.4757949631227347,-0.4757949631227338,0.0000000000000008
10,50,9,49,58,49,0.6015387074404283,-0.4108908047635495,-0.4108908047635498,0.0000000000000003,-0.4108908047635495,-0.4108908047635498,0.0000000000000003,-0.4108908047635495,-0.4108908047635498,0.0000000000000003
10,51,9,50,59,50,0.6313205304377489,-0.3493472907355436,-0.3493472907355439,0.0000000000000003,-0.3493472907355436,-0.3493472907355439,0.0000000000000003,-0.3493472907355436,-0.3493472907355439,0.0000000000000003
10,52,9,51,60,51,0.6693566103219188,-0.2863136742418911,-0.2863136742418909,0.0000000000000002,-0.2863136742418911,-0.2863136742418909,0.0000000000000002,-0.2863136742418911,-0.2863136742418909,0.0000000000000002
10,53,9,52,61,52,0.7155559878772328,-0.2167921452784164,-0.2167921452784168,0.0000000000000004,-0.2167921452784164,-0.2167921452784168,0.0000000000000004,-0.2167921452784164,-0.2167921452784168,0.0000000000000004
10,54,9,53,62,53,0.7694737378426837,-0.1361686488997668,-0.1361686488997665,0.0000000000000003,-0.1361686488997668,-0.1361686488997665,0.0000000000000003,-0.1361686488997668,-0.1361686488997665,0.0000000000000003
10,55,9,54,63,54,0.8303152537854492,-0.0407123399068482,-0.0407123399068483,0.0000000000000001,-0.0407123399068482,-0.0407123399068483,0.0000000000000001,-0.0407123399068482,-0.0407123399068483,0.0000000000000001
10,56,9,55,0,55,0.8969544821038753,0.0720003219810152,0.0720003219810148,0.0000000000000004,-0.0720003219810152,-0.0720003219810148,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
10,57,9,56,1,56,0.9679655229150992,0.2027743492547850,0.2027743492547849,0.0000000000000002,-0.2027743492547850,-0.2027743492547849,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
10,58,9,57,2,57,1.0416664958376058,0.3506256655696749,0.3506256655696746,0.0000000000000004,-0.3506256655696749,-0.3506256655696746,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
10,59,9,58,3,58,1.1161740902003936,0.5127668700650505,0.5127668700650501,0.0000000000000004,-0.5127668700650505,-0.5127668700650501,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
10,60,9,59,4,59,1.1894668004545241,0.6847515062843665,0.6847515062843654,0.0000000000000011,-0.6847515062843665,-0.6847515062843654,0.0000000000000011,0.0000000000000000,0.0000000000000000,0.0000000000000000
10,61,9,60,5,60,1.2594545047007704,0.8607653337680251,0.8607653337680252,0.0000000000000001,-0.8607653337680251,-0.8607653337680252,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
10,62,9,61,6,61,1.3240517905424571,1.0340404008857063,1.0340404008857063,0.0000000000000000,-1.0340404008857063,-1.0340404008857063,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
10,63,9,62,7,62,1.3812522777708514,1.1973570936788764,1.1973570936788760,0.0000000000000004,-1.1973570936788764,-1.1973570936788760,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
10,64,9,63,8,63,1.4292011377397467,1.3435917027775464,1.3435917027775457,0.0000000000000007,-1.3435917027775464,-1.3435917027775457,0.0000000000000007,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,1,10,0,10,0,1.5393370153781816,1.5393370153781816,1.5393370153781816,0.0000000000000000,1.5393370153781816,1.5393370153781816,0.0000000000000000,1.5393370153781816,1.5393370153781816,0.0000000000000000
11,2,10,1,11,1,1.5600318587664654,1.6187487116175057,1.6187487116175054,0.0000000000000002,1.6187487116175057,1.6187487116175054,0.0000000000000002,1.6187487116175057,1.6187487116175054,0.0000000000000002
11,3,10,2,12,2,1.5670585726049682,1.6642721727129020,1.6642721727129020,0.0000000000000000,1.6642721727129020,1.6642721727129020,0.0000000000000000,1.6642721727129020,1.6642721727129020,0.0000000000000000
11,4,10,3,13,3,1.5599397801686496,1.6746455875313655,1.6746455875313651,0.0000000000000004,1.6746455875313655,1.6746455875313651,0.0000000000000004,1.6746455875313655,1.6746455875313651,0.0000000000000004
11,5,10,4,14,4,1.5386056986589962,1.6505924497345101,1.6505924497345104,0.0000000000000002,1.6505924497345101,1.6505924497345104,0.0000000000000002,1.6505924497345101,1.6505924497345104,0.0000000000000002
11,6,10,5,15,5,1.5034001276045446,1.5947436798872858,1.5947436798872856,0.0000000000000002,1.5947436798872858,1.5947436798872856,0.0000000000000002,1.5947436798872858,1.5947436798872856,0.0000000000000002
11,7,10,6,16,6,1.4550718215294540,1.5114056642425451,1.5114056642425449,0.0000000000000002,1.5114056642425451,1.5114056642425449,0.0000000000000002,1.5114056642425451,1.5114056642425449,0.0000000000000002
11,8,10,7,17,7,1.3947515342805508,1.4061942384359556,1.4061942384359558,0.0000000000000002,1.4061942384359556,1.4061942384359558,0.0000000000000002,1.4061942384359556,1.4061942384359558,0.0000000000000002
11,9,10,8,18,8,1.3239155611507196,1.2855660904924722,1.2855660904924722,0.0000000000000000,1.2855660904924722,1.2855660904924722,0.0000000000000000,1.2855660904924722,1.2855660904924722,0.0000000000000000
11,10,10,9,19,9,1.2443371124756404,1.1562877936075322,1.1562877936075329,0.0000000000000007,1.1562877936075322,1.1562877936075329,0.0000000000000007,1.1562877936075322,1.1562877936075329,0.0000000000000007
11,11,10,10,20,10,1.1580273093163787,1.0248879537244511,1.0248879537244509,0.0000000000000002,1.0248879537244511,1.0248879537244509,0.0000000000000002,1.0248879537244511,1.0248879537244509,0.0000000000000002
11,12,10,11,21,11,1.0671679807155441,0.8971393166742652,0.8971393166742653,0.0000000000000001,0.8971393166742652,0.8971393166742653,0.0000000000000001,0.8971393166742652,0.8971393166742653,0.0000000000000001
11,13,10,12,22,12,0.9740387479810581,0.7776150083842825,0.7776150083842825,0.0000000000000000,0.7776150083842825,0.7776150083842825,0.0000000000000000,0.7776150083842825,0.7776150083842825,0.0000000000000000
11,14,10,13,23,13,0.8809410928385040,0.6693566103219191,0.6693566103219190,0.0000000000000001,0.6693566103219191,0.6693566103219190,0.0000000000000001,0.6693566103219191,0.6693566103219190,0.0000000000000001
11,15,10,14,24,14,0.7901222150557090,0.5736820590667902,0.5736820590667904,0.0000000000000002,0.5736820590667902,0.5736820590667904,0.0000000000000002,0.5736820590667902,0.5736820590667904,0.0000000000000002
11,16,10,15,25,15,0.7037014871706887,0.4901492409877417,0.4901492409877413,0.0000000000000004,0.4901492409877417,0.4901492409877413,0.0000000000000004,0.4901492409877417,0.4901492409877413,0.0000000000000004
11,17,10,16,26,16,0.6236022092269089,0.4166776747647016,0.4166776747647014,0.0000000000000002,0.4166776747647016,0.4166776747647014,0.0000000000000002,0.4166776747647016,0.4166776747647014,0.0000000000000002
11,18,10,17,27,17,0.5514911590099433,0.3498169973476019,0.3498169973476020,0.0000000000000001,0.3498169973476019,0.3498169973476020,0.0000000000000001,0.3498169973476019,0.3498169973476020,0.0000000000000001
11,19,10,18,28,18,0.4887281311936735,0.2851382713570257,0.2851382713570260,0.0000000000000002,0.2851382713570257,0.2851382713570260,0.0000000000000002,0.2851382713570257,0.2851382713570260,0.0000000000000002
11,20,10,19,29,19,0.4363272736753141,0.2177135079408468,0.2177135079408467,0.0000000000000002,0.2177135079408468,0.2177135079408467,0.0000000000000002,0.2177135079408468,0.2177135079408467,0.0000000000000002
11,21,10,20,30,20,0.3949315760191927,0.1426411640884842,0.1426411640884840,0.0000000000000002,0.1426411640884842,0.1426411640884840,0.0000000000000002,0.1426411640884842,0.1426411640884840,0.0000000000000002
11,22,10,21,31,21,0.3648013607617248,0.0555713852572461,0.0555713852572461,0.0000000000000000,0.0555713852572461,0.0555713852572461,0.0000000000000000,0.0555713852572461,0.0555713852572461,0.0000000000000000
11,23,10,22,32,22,0.3458170927171079,-0.0468152333819792,-0.0468152333819789,0.0000000000000003,-0.0468152333819792,-0.0468152333819789,0.0000000000000003,-0.0468152333819792,-0.0468152333819789,0.0000000000000003
11,24,10,23,33,23,0.3374962749240856,-0.1664176007433341,-0.1664176007433339,0.0000000000000001,-0.1664176007433341,-0.1664176007433339,0.0000000000000001,-0.1664176007433341,-0.1664176007433339,0.0000000000000001
11,25,10,24,34,24,0.3390236634543710,-0.3034473925085945,-0.3034473925085942,0.0000000000000003,-0.3034473925085945,-0.3034473925085942,0.0000000000000003,-0.3034473925085945,-0.3034473925085942,0.0000000000000003
11,26,10,25,35,25,0.3492935275299042,-0.4563095878487418,-0.4563095878487413,0.0000000000000005,-0.4563095878487418,-0.4563095878487413,0.0000000000000005,-0.4563095878487418,-0.4563095878487413,0.0000000000000005
11,27,10,26,36,26,0.3669622256472404,-0.6216415432197252,-0.6216415432197246,0.0000000000000006,-0.6216415432197252,-0.6216415432197246,0.0000000000000006,-0.6216415432197252,-0.6216415432197246,0.0000000000000006
11,28,10,27,37,27,0.3905089801283677,-0.7945081847936757,-0.7945081847936741,0.0000000000000016,-0.7945081847936757,-0.7945081847936741,0.0000000000000016,-0.7945081847936757,-0.7945081847936741,0.0000000000000016
11,29,10,28,38,28,0.4183024265509339,-0.9687374187712132,-0.9687374187712133,0.0000000000000001,-0.9687374187712132,-0.9687374187712133,0.0000000000000001,-0.9687374187712132,-0.9687374187712133,0.0000000000000001
11,30,10,29,39,29,0.4486703025277133,-1.1373677371121396,-1.1373677371121396,0.0000000000000000,-1.1373677371121396,-1.1373677371121396,0.0000000000000000,-1.1373677371121396,-1.1373677371121396,0.0000000000000000
11,31,10,30,40,30,0.4799695303558305,-1.2931702794794351,-1.2931702794794342,0.0000000000000009,-1.2931702794794351,-1.2931702794794342,0.0000000000000009,-1.2931702794794351,-1.2931702794794342,0.0000000000000009
11,32,10,31,41,31,0.5106539442630836,-1.4292011377397462,-1.4292011377397467,0.0000000000000004,-1.4292011377397462,-1.4292011377397467,0.0000000000000004,-1.4292011377397462,-1.4292011377397467,0.0000000000000004
11,33,10,32,42,32,0.5393370153781816,-1.5393370153781816,-1.5393370153781816,0.0000000000000000,-1.5393370153781816,-1.5393370153781816,0.0000000000000000,-1.5393370153781816,-1.5393370153781816,0.0000000000000000
11,34,10,33,43,33,0.5648471320942684,-1.6187487116175057,-1.6187487116175054,0.0000000000000002,-1.6187487116175057,-1.6187487116175054,0.0000000000000002,-1.6187487116175057,-1.6187487116175054,0.0000000000000002
11,35,10,34,44,34,0.5862732922017376,-1.6642721727129017,-1.6642721727129020,0.0000000000000002,-1.6642721727129017,-1.6642721727129020,0.0000000000000002,-1.6642721727129017,-1.6642721727129020,0.0000000000000002
11,36,10,35,45,35,0.6029994444364408,-1.6746455875313655,-1.6746455875313651,0.0000000000000004,-1.6746455875313655,-1.6746455875313651,0.0000000000000004,-1.6746455875313655,-1.6746455875313651,0.0000000000000004
11,37,10,36,46,36,0.6147261661477095,-1.6505924497345101,-1.6505924497345104,0.0000000000000002,-1.6505924497345101,-1.6505924497345104,0.0000000000000002,-1.6505924497345101,-1.6505924497345104,0.0000000000000002
11,38,10,37,47,37,0.6214788632561894,-1.5947436798872858,-1.5947436798872856,0.0000000000000002,-1.5947436798872858,-1.5947436798872856,0.0000000000000002,-1.5947436798872858,-1.5947436798872856,0.0000000000000002
11,39,10,38,48,38,0.6236022092269089,-1.5114056642425453,-1.5114056642425449,0.0000000000000004,-1.5114056642425453,-1.5114056642425449,0.0000000000000004,-1.5114056642425453,-1.5114056642425449,0.0000000000000004
11,40,10,39,49,39,0.6217410809178138,-1.4061942384359558,-1.4061942384359558,0.0000000000000000,-1.4061942384359558,-1.4061942384359558,0.0000000000000000,-1.4061942384359558,-1.4061942384359558,0.0000000000000000
11,41,10,40,50,40,0.6168087799641719,-1.2855660904924726,-1.2855660904924722,0.0000000000000004,-1.2855660904924726,-1.2855660904924722,0.0000000000000004,-1.2855660904924726,-1.2855660904924722,0.0000000000000004
11,42,10,41,51,41,0.6099438283119949,-1.1562877936075326,-1.1562877936075329,0.0000000000000002,-1.1562877936075326,-1.1562877936075329,0.0000000000000002,-1.1562877936075326,-1.1562877936075329,0.0000000000000002
11,43,10,42,52,42,0.6024570762967761,-1.0248879537244506,-1.0248879537244509,0.0000000000000002,-1.0248879537244506,-1.0248879537244509,0.0000000000000002,-1.0248879537244506,-1.0248879537244509,0.0000000000000002
11,44,10,43,53,43,0.5957712438895464,-0.8971393166742652,-0.8971393166742653,0.0000000000000001,-0.8971393166742652,-0.8971393166742653,0.0000000000000001,-0.8971393166742652,-0.8971393166742653,0.0000000000000001
11,45,10,44,54,44,0.5913553156159683,-0.7776150083842830,-0.7776150083842825,0.0000000000000004,-0.7776150083842830,-0.7776150083842825,0.0000000000000004,-0.7776150083842830,-0.7776150083842825,0.0000000000000004
11,46,10,45,55,45,0.5906564155840415,-0.6693566103219188,-0.6693566103219190,0.0000000000000001,-0.6693566103219188,-0.6693566103219190,0.0000000000000001,-0.6693566103219188,-0.6693566103219190,0.0000000000000001
11,47,10,46,56,46,0.5950318930395805,-0.5736820590667903,-0.5736820590667904,0.0000000000000001,-0.5736820590667903,-0.5736820590667904,0.0000000000000001,-0.5736820590667903,-0.5736820590667904,0.0000000000000001
11,48,10,47,57,47,0.6056843468411280,-0.4901492409877417,-0.4901492409877413,0.0000000000000004,-0.4901492409877417,-0.4901492409877413,0.0000000000000004,-0.4901492409877417,-0.4901492409877413,0.0000000000000004
11,49,10,48,58,48,0.6236022092269089,-0.4166776747647016,-0.4166776747647014,0.0000000000000002,-0.4166776747647016,-0.4166776747647014,0.0000000000000002,-0.4166776747647016,-0.4166776747647014,0.0000000000000002
11,50,10,49,59,49,0.6495082993395036,-0.3498169973476020,-0.3498169973476020,0.0000000000000001,-0.3498169973476020,-0.3498169973476020,0.0000000000000001,-0.3498169973476020,-0.3498169973476020,0.0000000000000001
11,51,10,50,60,50,0.6838184532098017,-0.2851382713570261,-0.2851382713570260,0.0000000000000001,-0.2851382713570261,-0.2851382713570260,0.0000000000000001,-0.2851382713570261,-0.2851382713570260,0.0000000000000001
11,52,10,51,61,51,0.7266119509297763,-0.2177135079408467,-0.2177135079408467,0.0000000000000000,-0.2177135079408467,-0.2177135079408467,0.0000000000000000,-0.2177135079408467,-0.2177135079408467,0.0000000000000000
11,53,10,52,62,52,0.7776150083842825,-0.1426411640884845,-0.1426411640884840,0.0000000000000005,-0.1426411640884845,-0.1426411640884840,0.0000000000000005,-0.1426411640884845,-0.1426411640884840,0.0000000000000005
11,54,10,53,63,53,0.8361980975877223,-0.0555713852572459,-0.0555713852572461,0.0000000000000002,-0.0555713852572459,-0.0555713852572461,0.0000000000000002,-0.0555713852572459,-0.0555713852572461,0.0000000000000002
11,55,10,54,0,54,0.9013873257367098,0.0468152333819793,0.0468152333819789,0.0000000000000004,-0.0468152333819793,-0.0468152333819789,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,56,10,55,1,55,0.9718895590877309,0.1664176007433342,0.1664176007433339,0.0000000000000002,-0.1664176007433342,-0.1664176007433339,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,57,10,56,2,56,1.0461304446409183,0.3034473925085943,0.3034473925085942,0.0000000000000001,-0.3034473925085943,-0.3034473925085942,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,58,10,57,3,57,1.1223039808926409,0.4563095878487419,0.4563095878487413,0.0000000000000006,-0.4563095878487419,-0.4563095878487413,0.0000000000000006,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,59,10,58,4,58,1.1984318379497858,0.6216415432197253,0.6216415432197246,0.0000000000000007,-0.6216415432197253,-0.6216415432197246,0.0000000000000007,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,60,10,59,5,59,1.2724302444767224,0.7945081847936755,0.7945081847936741,0.0000000000000013,-0.7945081847936755,-0.7945081847936741,0.0000000000000013,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,61,10,60,6,60,1.3421819590622202,0.9687374187712134,0.9687374187712133,0.0000000000000001,-0.9687374187712134,-0.9687374187712133,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,62,10,61,7,61,1.4056106382599221,1.1373677371121400,1.1373677371121396,0.0000000000000004,-1.1373677371121400,-1.1373677371121396,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,63,10,62,8,62,1.4607548107590607,1.2931702794794351,1.2931702794794342,0.0000000000000009,-1.2931702794794351,-1.2931702794794342,0.0000000000000009,0.0000000000000000,0.0000000000000000,0.0000000000000000
11,64,10,63,9,63,1.5058386709352807,1.4292011377397467,1.4292011377397467,0.0000000000000000,-1.4292011377397467,-1.4292011377397467,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
12,1,11,0,11,0,1.6024015804354437,1.6024015804354437,1.6024015804354432,0.0000000000000004,1.6024015804354437,1.6024015804354432,0.0000000000000004,1.6024015804354437,1.6024015804354432,0.0000000000000004
12,2,11,1,12,1,1.6187487116175057,1.6666682159481927,1.6666682159481920,0.0000000000000007,1.6666682159481927,1.6666682159481920,0.0000000000000007,1.6666682159481927,1.6666682159481920,0.0000000000000007
12,3,11,2,13,2,1.6211100862180194,1.6961291576018733,1.6961291576018724,0.0000000000000009,1.6961291576018733,1.6961291576018724,0.0000000000000009,1.6961291576018733,1.6961291576018724,0.0000000000000009
12,4,11,3,14,3,1.6091876138825085,1.6902253313971565,1.6902253313971567,0.0000000000000002,1.6902253313971565,1.6902253313971567,0.0000000000000002,1.6902253313971565,1.6902253313971567,0.0000000000000002
12,5,11,4,15,4,1.5830961145370506,1.6503771062685244,1.6503771062685244,0.0000000000000000,1.6503771062685244,1.6503771062685244,0.0000000000000000,1.6503771062685244,1.6503771062685244,0.0000000000000000
12,6,11,5,16,5,1.5433622126096211,1.5798531904290780,1.5798531904290773,0.0000000000000007,1.5798531904290780,1.5798531904290773,0.0000000000000007,1.5798531904290780,1.5798531904290773,0.0000000000000007
12,7,11,6,17,6,1.4909086838403118,1.4834907021370851,1.4834907021370851,0.0000000000000000,1.4834907021370851,1.4834907021370851,0.0000000000000000,1.4834907021370851,1.4834907021370851,0.0000000000000000
12,8,11,7,18,7,1.4270248120706348,1.3672905070845989,1.3672905070845989,0.0000000000000000,1.3672905070845989,1.3672905070845989,0.0000000000000000,1.3672905070845989,1.3672905070845989,0.0000000000000000
12,9,11,8,19,8,1.3533238391481281,1.2379225570118673,1.2379225570118673,0.0000000000000000,1.2379225570118673,1.2379225570118673,0.0000000000000000,1.2379225570118673,1.2379225570118673,0.0000000000000000
12,10,11,9,20,9,1.2716890757437933,1.1021836163382088,1.1021836163382079,0.0000000000000009,1.1021836163382088,1.1021836163382079,0.0000000000000009,1.1021836163382088,1.1021836163382079,0.0000000000000009
12,11,11,10,21,10,1.1842106659405462,0.9664537675174720,0.9664537675174721,0.0000000000000001,0.9664537675174720,0.9664537675174721,0.0000000000000001,0.9664537675174720,0.9664537675174721,0.0000000000000001
