x_index,y_index,x,y,exact,interleaved_qtt,grouped_qtt,interleaved_abs_error,grouped_abs_error
1,92,-2.0000000000000000,0.8437500000000000,0.5531970797987903,0.5531970797987904,0.5531970797987903,0.0000000000000001,0.0000000000000000
1,93,-2.0000000000000000,0.8750000000000000,0.5334976295226501,0.5334976295226501,0.5334976295226501,0.0000000000000000,0.0000000000000000
1,94,-2.0000000000000000,0.9062500000000000,0.5132772278648814,0.5132772278648817,0.5132772278648814,0.0000000000000003,0.0000000000000000
1,95,-2.0000000000000000,0.9375000000000000,0.4925556197045571,0.4925556197045572,0.4925556197045571,0.0000000000000001,0.0000000000000000
1,96,-2.0000000000000000,0.9687500000000000,0.4713530393403946,0.4713530393403948,0.4713530393403946,0.0000000000000002,0.0000000000000000
1,97,-2.0000000000000000,1.0000000000000000,0.4496901907323058,0.4496901907323059,0.4496901907323058,0.0000000000000001,0.0000000000000000
1,98,-2.0000000000000000,1.0312500000000000,0.4275882272843320,0.4275882272843322,0.4275882272843320,0.0000000000000001,0.0000000000000000
1,99,-2.0000000000000000,1.0625000000000000,0.4050687311887040,0.4050687311887041,0.4050687311887040,0.0000000000000001,0.0000000000000001
1,100,-2.0000000000000000,1.0937500000000000,0.3821536923511970,0.3821536923511972,0.3821536923511970,0.0000000000000002,0.0000000000000000
1,101,-2.0000000000000000,1.1250000000000000,0.3588654869183615,0.3588654869183616,0.3588654869183615,0.0000000000000001,0.0000000000000000
1,102,-2.0000000000000000,1.1562500000000000,0.3352268554275953,0.3352268554275956,0.3352268554275954,0.0000000000000002,0.0000000000000001
1,103,-2.0000000000000000,1.1875000000000000,0.3112608806013953,0.3112608806013955,0.3112608806013955,0.0000000000000001,0.0000000000000001
1,104,-2.0000000000000000,1.2187500000000000,0.2869909648074701,0.2869909648074702,0.2869909648074702,0.0000000000000001,0.0000000000000001
1,105,-2.0000000000000000,1.2500000000000000,0.2624408072067254,0.2624408072067254,0.2624408072067254,0.0000000000000001,0.0000000000000000
1,106,-2.0000000000000000,1.2812500000000000,0.2376343806114353,0.2376343806114354,0.2376343806114353,0.0000000000000001,0.0000000000000000
1,107,-2.0000000000000000,1.3125000000000000,0.2125959080761984,0.2125959080761985,0.2125959080761984,0.0000000000000001,0.0000000000000000
1,108,-2.0000000000000000,1.3437500000000000,0.1873498392445357,0.1873498392445357,0.1873498392445357,0.0000000000000000,0.0000000000000000
1,109,-2.0000000000000000,1.3750000000000000,0.1619208264742285,0.1619208264742285,0.1619208264742285,0.0000000000000000,0.0000000000000000
1,110,-2.0000000000000000,1.4062500000000000,0.1363337007647098,0.1363337007647099,0.1363337007647098,0.0000000000000001,0.0000000000000000
1,111,-2.0000000000000000,1.4375000000000000,0.1106134475100145,0.1106134475100145,0.1106134475100145,0.0000000000000000,0.0000000000000000
1,112,-2.0000000000000000,1.4687500000000000,0.0847851821009660,0.0847851821009661,0.0847851821009661,0.0000000000000001,0.0000000000000000
1,113,-2.0000000000000000,1.5000000000000000,0.0588741254004236,0.0588741254004235,0.0588741254004236,0.0000000000000001,0.0000000000000000
1,114,-2.0000000000000000,1.5312500000000000,0.0329055791155377,0.0329055791155376,0.0329055791155377,0.0000000000000001,0.0000000000000000
1,115,-2.0000000000000000,1.5625000000000000,0.0069049010910621,0.0069049010910620,0.0069049010910621,0.0000000000000001,0.0000000000000000
1,116,-2.0000000000000000,1.5937500000000000,-0.0191025194521509,-0.0191025194521510,-0.0191025194521509,0.0000000000000001,0.0000000000000000
1,117,-2.0000000000000000,1.6250000000000000,-0.0450912867092939,-0.0450912867092939,-0.0450912867092939,0.0000000000000001,0.0000000000000000
1,118,-2.0000000000000000,1.6562500000000000,-0.0710360230901766,-0.0710360230901766,-0.0710360230901765,0.0000000000000000,0.0000000000000001
1,119,-2.0000000000000000,1.6875000000000000,-0.0969113940000125,-0.0969113940000125,-0.0969113940000124,0.0000000000000000,0.0000000000000001
1,120,-2.0000000000000000,1.7187500000000000,-0.1226921325782201,-0.1226921325782201,-0.1226921325782201,0.0000000000000000,0.0000000000000000
1,121,-2.0000000000000000,1.7500000000000000,-0.1483530643710841,-0.1483530643710841,-0.1483530643710840,0.0000000000000001,0.0000000000000000
1,122,-2.0000000000000000,1.7812500000000000,-0.1738691319141816,-0.1738691319141817,-0.1738691319141816,0.0000000000000000,0.0000000000000000
1,123,-2.0000000000000000,1.8125000000000000,-0.1992154192005716,-0.1992154192005716,-0.1992154192005715,0.0000000000000000,0.0000000000000001
1,124,-2.0000000000000000,1.8437500000000000,-0.2243671760108522,-0.2243671760108522,-0.2243671760108521,0.0000000000000000,0.0000000000000001
1,125,-2.0000000000000000,1.8750000000000000,-0.2492998420813304,-0.2492998420813303,-0.2492998420813303,0.0000000000000001,0.0000000000000001
1,126,-2.0000000000000000,1.9062500000000000,-0.2739890710867024,-0.2739890710867025,-0.2739890710867023,0.0000000000000001,0.0000000000000001
1,127,-2.0000000000000000,1.9375000000000000,-0.2984107544138276,-0.2984107544138275,-0.2984107544138275,0.0000000000000001,0.0000000000000001
1,128,-2.0000000000000000,1.9687500000000000,-0.3225410447033795,-0.3225410447033794,-0.3225410447033795,0.0000000000000001,0.0000000000000000
2,1,-1.9687500000000000,-2.0000000000000000,-0.3175013408798892,-0.3175013408798893,-0.3175013408798891,0.0000000000000001,0.0000000000000001
2,2,-1.9687500000000000,-1.9687500000000000,-0.2956700680307014,-0.2956700680307015,-0.2956700680307013,0.0000000000000001,0.0000000000000001
2,3,-1.9687500000000000,-1.9375000000000000,-0.2735500783776833,-0.2735500783776834,-0.2735500783776832,0.0000000000000001,0.0000000000000001
2,4,-1.9687500000000000,-1.9062500000000000,-0.2511629717153488,-0.2511629717153490,-0.2511629717153488,0.0000000000000002,0.0000000000000001
2,5,-1.9687500000000000,-1.8750000000000000,-0.2285306086734385,-0.2285306086734385,-0.2285306086734385,0.0000000000000000,0.0000000000000000
2,6,-1.9687500000000000,-1.8437500000000000,-0.2056750893703853,-0.2056750893703853,-0.2056750893703853,0.0000000000000000,0.0000000000000000
2,7,-1.9687500000000000,-1.8125000000000000,-0.1826187318329243,-0.1826187318329244,-0.1826187318329242,0.0000000000000001,0.0000000000000000
2,8,-1.9687500000000000,-1.7812500000000000,-0.1593840502029181,-0.1593840502029181,-0.1593840502029180,0.0000000000000001,0.0000000000000000
2,9,-1.9687500000000000,-1.7500000000000000,-0.1359937327526795,-0.1359937327526796,-0.1359937327526795,0.0000000000000001,0.0000000000000000
2,10,-1.9687500000000000,-1.7187500000000000,-0.1124706197302587,-0.1124706197302588,-0.1124706197302587,0.0000000000000000,0.0000000000000000
2,11,-1.9687500000000000,-1.6875000000000000,-0.0888376810563284,-0.0888376810563284,-0.0888376810563284,0.0000000000000000,0.0000000000000000
2,12,-1.9687500000000000,-1.6562500000000000,-0.0651179938944463,-0.0651179938944463,-0.0651179938944463,0.0000000000000001,0.0000000000000000
2,13,-1.9687500000000000,-1.6250000000000000,-0.0413347201165963,-0.0413347201165963,-0.0413347201165963,0.0000000000000000,0.0000000000000000
2,14,-1.9687500000000000,-1.5937500000000000,-0.0175110836860140,-0.0175110836860140,-0.0175110836860140,0.0000000000000000,0.0000000000000000
2,15,-1.9687500000000000,-1.5625000000000000,0.0063296520206198,0.0063296520206198,0.0063296520206198,0.0000000000000000,0.0000000000000000
2,16,-1.9687500000000000,-1.5312500000000000,0.0301642069294715,0.0301642069294715,0.0301642069294715,0.0000000000000000,0.0000000000000000
2,17,-1.9687500000000000,-1.5000000000000000,0.0539693070021513,0.0539693070021515,0.0539693070021513,0.0000000000000002,0.0000000000000000
2,18,-1.9687500000000000,-1.4687500000000000,0.0777217069624174,0.0777217069624175,0.0777217069624174,0.0000000000000001,0.0000000000000000
2,19,-1.9687500000000000,-1.4375000000000000,0.1013982129947932,0.1013982129947933,0.1013982129947932,0.0000000000000001,0.0000000000000000
2,20,-1.9687500000000000,-1.4062500000000000,0.1249757053929350,0.1249757053929351,0.1249757053929350,0.0000000000000001,0.0000000000000000
2,21,-1.9687500000000000,-1.3750000000000000,0.1484311611356324,0.1484311611356324,0.1484311611356323,0.0000000000000001,0.0000000000000000
2,22,-1.9687500000000000,-1.3437500000000000,0.1717416763683981,0.1717416763683982,0.1717416763683980,0.0000000000000001,0.0000000000000001
2,23,-1.9687500000000000,-1.3125000000000000,0.1948844887686931,0.1948844887686932,0.1948844887686931,0.0000000000000001,0.0000000000000001
2,24,-1.9687500000000000,-1.2812500000000000,0.2178369997729485,0.2178369997729486,0.2178369997729485,0.0000000000000001,0.0000000000000001
2,25,-1.9687500000000000,-1.2500000000000000,0.2405767966436789,0.2405767966436789,0.2405767966436788,0.0000000000000001,0.0000000000000001
2,26,-1.9687500000000000,-1.2187500000000000,0.2630816743551406,0.2630816743551406,0.2630816743551405,0.0000000000000000,0.0000000000000001
2,27,-1.9687500000000000,-1.1875000000000000,0.2853296572761622,0.2853296572761623,0.2853296572761621,0.0000000000000001,0.0000000000000001
2,28,-1.9687500000000000,-1.1562500000000000,0.3072990206289757,0.3072990206289758,0.3072990206289757,0.0000000000000001,0.0000000000000001
2,29,-1.9687500000000000,-1.1250000000000000,0.3289683117030934,0.3289683117030934,0.3289683117030933,0.0000000000000000,0.0000000000000001
2,30,-1.9687500000000000,-1.0937500000000000,0.3503163708035148,0.3503163708035147,0.3503163708035147,0.0000000000000001,0.0000000000000001
2,31,-1.9687500000000000,-1.0625000000000000,0.3713223519128110,0.3713223519128112,0.3713223519128110,0.0000000000000001,0.0000000000000000
2,32,-1.9687500000000000,-1.0312500000000000,0.3919657430469060,0.3919657430469060,0.3919657430469059,0.0000000000000000,0.0000000000000001
2,33,-1.9687500000000000,-1.0000000000000000,0.4122263862846812,0.4122263862846813,0.4122263862846810,0.0000000000000001,0.0000000000000002
2,34,-1.9687500000000000,-0.9687500000000000,0.4320844974518435,0.4320844974518437,0.4320844974518435,0.0000000000000002,0.0000000000000001
2,35,-1.9687500000000000,-0.9375000000000000,0.4515206854398360,0.4515206854398361,0.4515206854398359,0.0000000000000001,0.0000000000000001
2,36,-1.9687500000000000,-0.9062500000000000,0.4705159711409256,0.4705159711409257,0.4705159711409255,0.0000000000000002,0.0000000000000001
2,37,-1.9687500000000000,-0.8750000000000000,0.4890518059809804,0.4890518059809804,0.4890518059809804,0.0000000000000001,0.0000000000000001
2,38,-1.9687500000000000,-0.8437500000000000,0.5071100900318374,0.5071100900318376,0.5071100900318374,0.0000000000000002,0.0000000000000000
2,39,-1.9687500000000000,-0.8125000000000000,0.5246731896855749,0.5246731896855749,0.5246731896855747,0.0000000000000000,0.0000000000000001
2,40,-1.9687500000000000,-0.7812500000000000,0.5417239548734314,0.5417239548734315,0.5417239548734313,0.0000000000000001,0.0000000000000001
2,41,-1.9687500000000000,-0.7500000000000000,0.5582457358125574,0.5582457358125574,0.5582457358125572,0.0000000000000000,0.0000000000000002
2,42,-1.9687500000000000,-0.7187500000000000,0.5742223992642447,0.5742223992642448,0.5742223992642447,0.0000000000000001,0.0000000000000000
2,43,-1.9687500000000000,-0.6875000000000000,0.5896383442877612,0.5896383442877614,0.5896383442877611,0.0000000000000002,0.0000000000000001
2,44,-1.9687500000000000,-0.6562500000000000,0.6044785174744044,0.6044785174744047,0.6044785174744042,0.0000000000000003,0.0000000000000002
2,45,-1.9687500000000000,-0.6250000000000000,0.6187284276468991,0.6187284276468991,0.6187284276468988,0.0000000000000000,0.0000000000000002
2,46,-1.9687500000000000,-0.5937500000000000,0.6323741600097866,0.6323741600097867,0.6323741600097863,0.0000000000000001,0.0000000000000003
2,47,-1.9687500000000000,-0.5625000000000000,0.6454023897369866,0.6454023897369869,0.6454023897369865,0.0000000000000003,0.0000000000000001
2,48,-1.9687500000000000,-0.5312500000000000,0.6578003949832630,0.6578003949832634,0.6578003949832628,0.0000000000000003,0.0000000000000002
2,49,-1.9687500000000000,-0.5000000000000000,0.6695560693068904,0.6695560693068908,0.6695560693068903,0.0000000000000004,0.0000000000000001
2,50,-1.9687500000000000,-0.4687500000000000,0.6806579334913887,0.6806579334913890,0.6806579334913887,0.0000000000000003,0.0000000000000000
2,51,-1.9687500000000000,-0.4375000000000000,0.6910951467547835,0.6910951467547837,0.6910951467547835,0.0000000000000002,0.0000000000000000
2,52,-1.9687500000000000,-0.4062500000000000,0.7008575173354453,0.7008575173354457,0.7008575173354451,0.0000000000000003,0.0000000000000002
2,53,-1.9687500000000000,-0.3750000000000000,0.7099355124441723,0.7099355124441723,0.7099355124441722,0.0000000000000000,0.0000000000000001
2,54,-1.9687500000000000,-0.3437500000000000,0.7183202675727969,0.7183202675727971,0.7183202675727967,0.0000000000000002,0.0000000000000002
